Age,48
Gender,male
ID,7874247
Version,4.0

prac1 Time,0,0,0.06429863,0.1308994,0.1809998,0.2473984,0.2973995,0.3639984,0.4140987,0.4640999,0.5306988,0.5812988,0.6318989,0.6976986,0.7479992,0.8143997,0.8645,0.9305992,0.9812984,1.047899,1.1143,1.180899,1.247299,1.314299,1.3806,1.447199,1.4972,1.5639,1.614399,1.680599,1.7309,1.797199,1.863998,1.9312,1.997,2.047699,2.1138,2.163898,2.2139,2.264,2.330599,2.380699,2.447599,2.497799,2.5639,2.6304,2.6805,2.7472,2.813799,2.8638,2.914,2.980099,3.030199,3.0807,3.131498,3.196899,3.263599,3.330299,3.396799,3.463598,3.5301,3.580198,3.6304,3.680599,3.747099,3.813398,3.8634,3.9135,3.980099,4.030399,4.096899,4.1637,4.230299,4.296598,4.346699,4.396999,4.463499,4.529999,4.58,4.630098,4.680099,4.7302,4.7969,4.863499,4.930199,4.9802,5.0467,5.113298,5.1798,5.2134
prac1 Diamonds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
prac1 X Position,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
prac1 Z Position,-100,-99.9,-99.6,-99.2,-99,-98.7,-98.4,-98.10412,-97.80412,-97.60412,-97.20412,-97.00412,-96.70412,-96.40412,-96.10412,-95.80412,-95.60412,-95.20412,-95.00412,-94.60412,-94.30412,-94.00412,-93.70412,-93.30412,-93.00412,-92.70412,-92.40412,-92.10412,-91.80412,-91.50412,-91.20412,-90.90412,-90.60412,-90.20412,-89.90412,-89.60412,-89.30412,-89.10412,-88.80412,-88.60412,-88.20412,-88.00412,-87.60412,-87.40412,-87.10412,-86.70412,-86.50412,-86.20412,-85.80412,-85.60412,-85.30412,-85.00412,-84.70412,-84.50412,-84.20412,-83.90412,-83.60412,-83.20412,-82.90412,-82.60412,-82.20412,-82.00412,-81.70412,-81.50412,-81.20412,-80.80412,-80.60412,-80.30412,-80.00412,-79.70412,-79.40412,-79.10412,-78.70412,-78.40412,-78.20412,-77.90412,-77.60412,-77.20412,-77.00412,-76.70412,-76.50412,-76.20412,-75.90412,-75.60412,-75.20412,-75.00412,-74.70412,-74.30412,-74.00412,-73.90412
prac1 Camera Angle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
prac1 Start Time,7/14/2021 10:14:34 PM
prac1 End Time,7/14/2021 10:14:42 PM

