Age,39
Gender,male
ID,2789611
Version,4.0

prac1 Time,0,0,0.05480003,0.1096001,0.1646004,0.2194996,0.2742004,0.3290997,0.3838997,0.4387989,0.4937,0.5485992,0.6035004,0.658699,0.7133007,0.7681007,0.8229008,0.8778,0.9326,0.9874001,1.0424,1.097099,1.152,1.2069,1.261801,1.3165,1.371599,1.4263,1.481199,1.5361,1.591299,1.6457,1.7008,1.7556,1.8104,1.865299,1.920401,1.9748,2.0299,2.0847,2.1397,2.1943,2.2491,2.304199,2.358999,2.4139,2.4688,2.5236,2.5784,2.6332,2.688,2.743099,2.7978,2.8528,2.907499,2.9624,3.0172,3.072001,3.1269,3.181799,3.2367,3.291399,3.3466,3.4013,3.4562,3.511101,3.5658,3.620899,3.6756,3.730499,3.7855,3.840099,3.8951,3.950199,4.0047,4.0595,4.114399,4.169399,4.2243,4.278999,4.3339,4.388599,4.4436,4.498699,4.5536,4.608299,4.662899,4.718,4.7728,4.8277,4.882601,4.937799,4.9921,5.0471,5.1019,5.156799,5.2055
prac1 Diamonds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
prac1 X Position,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0003490652,0.001396261,0.003490639,0.006632174,0.008726531,0.01186807,0.0150096,0.01815114,0.02024549,0.02338703,0.02652856,0.02862292,0.03176446,0.03490599,0.03804753,0.04014188,0.04328342,0.04642496,0.04956649,0.05166085,0.05480238,0.05794391,0.06108545,0.06317981,0.06632134,0.06946288,0.07260441,0.07469877,0.07784031,0.08098184,0.08412337,0.08621773,0.08935927,0.09250081,0.09564234,0.09773669,0.1008782,0.1040198,0.1071613,0.1092557,0.1123972,0.1155387,0.1186803,0.1207746,0.1239162,0.1270577,0.1301992,0.1322936,0.1354351,0.1385767,0.140671,0.1438126,0.1469541,0.1500956,0.15219,0.1553315,0.158473,0.1616146,0.1637089,0.1668505,0.169992,0.1731335,0.1748789,0.175926,0.175926,0.175926,0.175926,0.175926,0.175926,0.175926,0.175926,0.175926,0.175926,0.175926,0.175926,0.175926,0.175926,0.175926,0.175926,0.175926,0.175926,0.175926,0.175926
prac1 Z Position,-100,-99.9,-99.7,-99.4,-99.1,-98.8,-98.6,-98.30029,-98.00412,-97.70412,-97.50412,-97.20412,-96.90412,-96.60412,-96.40412,-96.10413,-95.80413,-95.50415,-95.30416,-95.00417,-94.70419,-94.40421,-94.20422,-93.90424,-93.60425,-93.40426,-93.10428,-92.8043,-92.50431,-92.30432,-92.00434,-91.70435,-91.40437,-91.20438,-90.9044,-90.60442,-90.30443,-90.10445,-89.80446,-89.50448,-89.20449,-89.0045,-88.70452,-88.40453,-88.10455,-87.90456,-87.60458,-87.3046,-87.00462,-86.80463,-86.50464,-86.20466,-85.90467,-85.70468,-85.4047,-85.10471,-84.80473,-84.60474,-84.30476,-84.00478,-83.7048,-83.50481,-83.20482,-82.90484,-82.70485,-82.40486,-82.10488,-81.8049,-81.60491,-81.30492,-81.00494,-80.70496,-80.50497,-80.20499,-79.905,-79.60502,-79.40503,-79.10503,-78.80503,-78.50503,-78.30503,-78.00503,-77.70503,-77.40503,-77.20503,-76.90503,-76.60503,-76.30503,-76.10503,-75.80503,-75.50503,-75.20503,-75.00503,-74.70503,-74.40503,-74.10503,-73.90503
prac1 Camera Angle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.4,0.6000001,0.6000001,0.6000001,0.6000001,0.6000001,0.6000001,0.6000001,0.6000001,0.6000001,0.6000001,0.6000001,0.6000001,0.6000001,0.6000001,0.6000001,0.6000001,0.6000001,0.6000001,0.6000001,0.6000001,0.6000001,0.6000001,0.6000001,0.6000001,0.6000001,0.6000001,0.6000001,0.6000001,0.6000001,0.6000001,0.6000001,0.6000001,0.6000001,0.6000001,0.6000001,0.6000001,0.6000001,0.6000001,0.6000001,0.6000001,0.6000001,0.6000001,0.6000001,0.6000001,0.6000001,0.6000001,0.6000001,0.6000001,0.6000001,0.6000001,0.6000001,0.6000001,0.6000001,0.6000001,0.6000001,0.6000001,0.6000001,0.6000001,0.6000001,0.4,4.002065E-08,4.002065E-08,4.002065E-08,4.002065E-08,4.002065E-08,4.002065E-08,4.002065E-08,4.002065E-08,4.002065E-08,4.002065E-08,4.002065E-08,4.002065E-08,4.002065E-08,4.002065E-08,4.002065E-08,4.002065E-08,4.002065E-08,4.002065E-08,4.002065E-08,3
prac1 Start Time,7/14/2021 8:36:01 PM
prac1 End Time,7/14/2021 8:36:09 PM

