Age,32
Gender,Male
ID,8081841
Version,4.0

prac1 Time,0,0,0.1719971,0.3389969,0.5069962,0.6959991,0.9069977,1.240334,1.573662,1.717667,1.945663,2.100662,2.231667,2.413666,2.562668,2.707664,2.865662,3.067665,3.230667,3.425667,3.608665,3.787666,3.940666,4.085663,4.235664,4.390663,4.522667,4.663666,4.841667,5.011665,5.174667,5.405663,5.653664
prac1 Diamonds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
prac1 X Position,0,0.04185396,0.1046349,0.1607158,0.2165211,0.2862777,0.3560342,0.4746205,0.5932067,0.6420363,0.7187685,0.7745738,0.8234034,0.8861844,0.935014,0.9838436,1.039649,1.109406,1.172186,1.234967,1.297748,1.360529,1.416335,1.465164,1.520969,1.576775,1.618629,1.667458,1.730239,1.79302,1.848825,1.925558,1.925558
prac1 Z Position,-100,-99.40146,-98.50365,-97.70945,-96.9114,-95.91383,-94.91627,-93.22041,-91.52455,-90.82626,-89.72894,-88.93089,-88.23259,-87.33479,-86.63649,-85.93819,-85.14014,-84.14258,-83.24477,-82.34696,-81.44916,-80.55135,-79.7533,-79.055,-78.25695,-77.4589,-76.86036,-76.16206,-75.26426,-74.36645,-73.5684,-72.47108,-72.47108
prac1 Camera Angle,0,4.000007,4.000007,4.000007,4.000007,4.000007,4.000007,4.000007,4.000007,4.000007,4.000007,4.000007,4.000007,4.000007,4.000007,4.000007,4.000007,4.000007,4.000007,4.000007,4.000007,4.000007,4.000007,4.000007,4.000007,4.000007,4.000007,4.000007,4.000007,4.000007,4.000007,4.000007,308.2
prac1 Start Time,7/15/2021 11:04:07 AM
prac1 End Time,7/15/2021 11:05:14 AM

prac2 Time,0,0,0.1419983,0.2679901,0.4039917,0.6269989,0.802002,0.9940033,1.179993,1.388,1.569992,1.765991,1.955994,2.110001,2.274994,2.362,2.468002,2.701996,2.875,3.07399,3.272003,3.466003,3.617996,3.778992,3.973999,4.056,4.259995,4.315002,4.405991,4.599991,4.688995,4.806992,4.962997,5.126999,5.328995,5.503998,5.626999,5.854004,6.063004,6.227997,6.302002,6.445999,6.576996,6.733994,6.873001,6.931,7.060989,7.231995,7.376999,7.511993,7.695999,7.755997,7.925995,8.123001,8.268997,8.319,8.473999,8.571991,8.675995,8.875992,9.097992,9.272995,9.429001,9.608002,9.761002,9.901001,10.05899,10.17099,10.241,10.327,10.496,10.688,10.849,10.99899,11.159,11.244,11.439,11.59799,11.77899,12.00999,12.246,12.435,12.588,12.651,12.81599,13.011,13.063,13.151,13.209,13.29599,13.44,13.552,13.716,13.836,13.97099,14.15799,14.22299,14.37999,14.56599,14.689,14.77499,14.966,15.024,15.17999,15.31999,15.45599,15.507,15.569,15.69099,15.868,15.98999,16.05099,16.24699,16.431,16.634,16.759,16.858,16.929,17.07399,17.224,17.386,17.586,17.73399,17.897,18.082,18.229,18.39,18.548,18.70999,18.86299,19.037,19.259,19.43399,19.53099,19.668,19.882,19.963,20.17099,20.237,20.39099,20.55699,20.608,20.698,20.791,20.881,21.03099,21.179,21.425,21.567,21.778,21.868,21.96199,22.131,22.293,22.44899,22.619,22.765,22.94499,23.08899,23.23399,23.422,23.56,23.724,23.879,24.02299,24.18599,24.325,24.467,24.61299,24.75,24.895,25.037,25.18399,25.40199,25.55099,25.718,25.873,26.064,26.245,26.392,26.524,26.67099,26.836,26.972,27.11099,27.25099,27.39099,27.58,27.729,27.882,28.103,28.269,28.425,28.59799,28.759,28.89799,29.02899,29.20999,29.384,29.51399,29.66,29.81,29.965,30.09799
prac2 Diamonds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
prac2 X Position,0,0.5997661,1.299493,1.895183,2.59491,3.694481,3.096947,3.009792,2.931353,2.844198,2.765759,2.678604,2.591449,3.138513,3.841881,3.952527,3.986934,3.011214,2.477136,1.883716,1.290297,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186,0.7562186
